idLigneBonCommandeSortie,fk_BonCommandeSortie,Article,designation,quantiteProduitCommande,priorite,termine,source
375369,BC-2906,BC3707,Barre céréalière Fruits rouges,108,1,0,groupe_ethique_et_sante
375370,BC-2906,BC3706,Barre céréalière Raisin amande,324,1,0,groupe_ethique_et_sante
375371,BC-2906,PJ00083,Barre crisp caramel,224,1,0,groupe_ethique_et_sante
375372,BC-2906,PJ00236,Barre crisp chocolat 35g,500,1,0,groupe_ethique_et_sante
375373,BC-2906,PJ00237,Barre crisp coco 35g,250,1,0,groupe_ethique_et_sante
375374,BC-2906,PJ00241,Barre crisp fruits rouges 35g,80,1,0,groupe_ethique_et_sante
375375,BC-2906,11787,Barre noix de coco (ronde),378,1,0,groupe_ethique_et_sante
375376,BC-2906,BC3719,Barre Praline,300,1,0,groupe_ethique_et_sante
375377,BC-2906,BC3704,barre Vanille Amande (low sugar),450,1,0,groupe_ethique_et_sante
375378,BC-2906,PJ00178,Biscuit cacao pépite chocolat,864,1,0,groupe_ethique_et_sante
375379,BC-2906,13129,Biscuits fruits rouges,720,1,0,groupe_ethique_et_sante
375380,BC-2906,08730,Biscuits orange,864,1,0,groupe_ethique_et_sante
375381,BC-2906,08218,Boisson orange,150,1,0,groupe_ethique_et_sante
375382,BC-2906,08220,Boisson peche mangue,150,1,0,groupe_ethique_et_sante
375383,BC-2906,PB01019,Boisson Pomme sans gluten,150,1,0,groupe_ethique_et_sante
375384,BC-2906,PJ00288,Bouteille boisson café,24,1,0,groupe_ethique_et_sante
375385,BC-2906,PJ00153,BOUTEILLE BOISSON FRAMBOISE,300,1,0,groupe_ethique_et_sante
375386,BC-2906,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,240,1,0,groupe_ethique_et_sante
375387,BC-2906,PB00666-01,Cake minute chocolat,130,1,0,groupe_ethique_et_sante
375388,BC-2906,13588,Cappuccino,150,1,0,groupe_ethique_et_sante
375389,BC-2906,BG349,Cereales chocolat,100,1,0,groupe_ethique_et_sante
375390,BC-2906,PJ00129,Chips Barbecue,160,1,0,groupe_ethique_et_sante
375391,BC-2906,PJ00130,Chips oignon,240,1,0,groupe_ethique_et_sante
375392,BC-2906,PJ00292,Chorizo,150,1,0,groupe_ethique_et_sante
375393,BC-2906,PB00684-01,Crêpes banane chocolat,150,1,0,groupe_ethique_et_sante
375394,BC-2906,BG309,Crepes orange,100,1,0,groupe_ethique_et_sante
375395,BC-2906,PB01240,Crêpes pomme caramel,150,1,0,groupe_ethique_et_sante
375396,BC-2906,PB01020,Dessert choco caramel pépite sans gluten,150,1,0,groupe_ethique_et_sante
375397,BC-2906,12771,Desserts chocolat,600,1,0,groupe_ethique_et_sante
375398,BC-2906,BG418,Entremets banane,100,1,0,groupe_ethique_et_sante
375399,BC-2906,BG400,Entremets noix de coco,300,1,0,groupe_ethique_et_sante
375400,BC-2906,BG435,Entremets poire belle hel,100,1,0,groupe_ethique_et_sante
375401,BC-2906,BG504,Entremets pomme caramel,300,1,0,groupe_ethique_et_sante
375402,BC-2906,BG207,Entremets praline,100,1,0,groupe_ethique_et_sante
375403,BC-2906,BG427,Flan Patissier cafe,400,1,0,groupe_ethique_et_sante
375404,BC-2906,BG428,Flan Patissier caramel,100,1,0,groupe_ethique_et_sante
375405,BC-2906,BG426,Flan Patissier chocolat,800,1,0,groupe_ethique_et_sante
375406,BC-2906,BG434,Flan Patissier citron,200,1,0,groupe_ethique_et_sante
375407,BC-2906,BG424,Flan Patissier pistache,100,1,0,groupe_ethique_et_sante
375408,BC-2906,BG425,Flan Patissier vanille,500,1,0,groupe_ethique_et_sante
375409,BC-2906,09976,Fromage blanc abricot,150,1,0,groupe_ethique_et_sante
375410,BC-2906,PJ002239-01,Graines Mélanges,130,1,0,groupe_ethique_et_sante
375411,BC-2906,CNMGF2,M.G.F.2,120,1,0,groupe_ethique_et_sante
375412,BC-2906,09974,Mousse au chocolat,150,1,0,groupe_ethique_et_sante
375413,BC-2906,CNOMEGA,OMEGA 3,30,1,0,groupe_ethique_et_sante
375414,BC-2906,PJ00131,PAIN CEREALES (2 tranches),3600,1,0,groupe_ethique_et_sante
375415,BC-2906,FS171RN310302,Pain de mie,8,1,0,groupe_ethique_et_sante
375416,BC-2906,FS17,Pain de mie (2 tranches),2250,1,0,groupe_ethique_et_sante
375417,BC-2906,PJ00147,Pate Fusilli,140,1,0,groupe_ethique_et_sante
375437,BC-2906,sp-plaqCN,Plaquette CN A5 3 volets,100,1,0,groupe_ethique_et_sante
375418,BC-2906,PRNPC3,Pulvérisateurs,50,1,0,groupe_ethique_et_sante
375419,BC-2906,11664,Puree de pomme de terre,150,1,0,groupe_ethique_et_sante
375420,BC-2906,PJ00149,Riz,150,1,0,groupe_ethique_et_sante
375421,BC-2906,13589,Riz au lait,150,1,0,groupe_ethique_et_sante
375422,BC-2906,SRNPC1,Sacs grand format,250,1,0,groupe_ethique_et_sante
375423,BC-2906,SRNPC2,Sacs petit format,300,1,0,groupe_ethique_et_sante
375424,BC-2906,PJ00224,Saucisson,500,1,0,groupe_ethique_et_sante
375425,BC-2906,SRNPC4,SHAKER,75,1,0,groupe_ethique_et_sante
375426,BC-2906,FS18SF800,Soupe aux cêpes,100,1,0,groupe_ethique_et_sante
375427,BC-2906,08223,Soupe de legumes,150,1,0,groupe_ethique_et_sante
375428,BC-2906,PA00493,Soupe légumes du potager sans gluten,150,1,0,groupe_ethique_et_sante
375429,BC-2906,PC01691,Stick draineur thé citron 7g,900,1,0,groupe_ethique_et_sante
375430,BC-2906,PC01692,Stick draineur thé fruits rouges  7g,900,1,0,groupe_ethique_et_sante
375431,BC-2906,PC01693,Stick draineur thé pêche 7g,900,1,0,groupe_ethique_et_sante
375432,BC-2906,BG602,Supreme de volaille,100,1,0,groupe_ethique_et_sante
375433,BC-2906,PJ00160,TORTITOS BACON,240,1,0,groupe_ethique_et_sante
375434,BC-2906,PJ00159,TORTITOS POULET MAÏS,160,1,0,groupe_ethique_et_sante
375435,BC-2906,08205,Veloute asperge,150,1,0,groupe_ethique_et_sante
375436,BC-2906,08208,Veloute poulet curry,150,1,0,groupe_ethique_et_sante
375438,BC-2907,BC3707,Barre céréalière Fruits rouges,216,1,0,groupe_ethique_et_sante
375439,BC-2907,BC3706,Barre céréalière Raisin amande,216,1,0,groupe_ethique_et_sante
375440,BC-2907,PJ00241,Barre crisp fruits rouges 35g,600,1,0,groupe_ethique_et_sante
375441,BC-2907,13129,Biscuits fruits rouges,144,1,0,groupe_ethique_et_sante
375442,BC-2907,08730,Biscuits orange,288,1,0,groupe_ethique_et_sante
375443,BC-2907,12481,Boisson chocolat intense,450,1,0,groupe_ethique_et_sante
375444,BC-2907,08220,Boisson peche mangue,300,1,0,groupe_ethique_et_sante
375445,BC-2907,PB01019,Boisson Pomme sans gluten,150,1,0,groupe_ethique_et_sante
375446,BC-2907,PJ00288,Bouteille boisson café,120,1,0,groupe_ethique_et_sante
375447,BC-2907,PJ00153,BOUTEILLE BOISSON FRAMBOISE,840,1,0,groupe_ethique_et_sante
375448,BC-2907,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,840,1,0,groupe_ethique_et_sante
375449,BC-2907,PJ00287,Bouteille boisson vanille,240,1,0,groupe_ethique_et_sante
375450,BC-2907,13588,Cappuccino,600,1,0,groupe_ethique_et_sante
375451,BC-2907,BG357,Cereales vanille,100,1,0,groupe_ethique_et_sante
375452,BC-2907,PJ00292,Chorizo,100,1,0,groupe_ethique_et_sante
375453,BC-2907,CNTRANS,Confort Transit (90),20,1,0,groupe_ethique_et_sante
375454,BC-2907,12771,Desserts chocolat,300,1,0,groupe_ethique_et_sante
375455,BC-2907,ENxxx,Entremet délice aux fraises,150,1,0,groupe_ethique_et_sante
375456,BC-2907,BG400,Entremets noix de coco,500,1,0,groupe_ethique_et_sante
375457,BC-2907,BG435,Entremets poire belle hel,400,1,0,groupe_ethique_et_sante
375458,BC-2907,BG504,Entremets pomme caramel,300,1,0,groupe_ethique_et_sante
375459,BC-2907,BG207,Entremets praline,600,1,0,groupe_ethique_et_sante
375460,BC-2907,BG427,Flan Patissier cafe,600,1,0,groupe_ethique_et_sante
375461,BC-2907,BG428,Flan Patissier caramel,500,1,0,groupe_ethique_et_sante
375462,BC-2907,BG426,Flan Patissier chocolat,700,1,0,groupe_ethique_et_sante
375463,BC-2907,BG434,Flan Patissier citron,500,1,0,groupe_ethique_et_sante
375464,BC-2907,BG425,Flan Patissier vanille,600,1,0,groupe_ethique_et_sante
375465,BC-2907,09976,Fromage blanc abricot,300,1,0,groupe_ethique_et_sante
375466,BC-2907,PJ002239-01,Graines Mélanges,520,1,0,groupe_ethique_et_sante
375467,BC-2907,CNMGF2,M.G.F.2,30,1,0,groupe_ethique_et_sante
375468,BC-2907,sp-metremes,mètre mesure,20,1,0,groupe_ethique_et_sante
375469,BC-2907,PJ00131,PAIN CEREALES (2 tranches),3600,1,0,groupe_ethique_et_sante
375470,BC-2907,FS17,Pain de mie (2 tranches),750,1,0,groupe_ethique_et_sante
375471,BC-2907,13589,Riz au lait,450,1,0,groupe_ethique_et_sante
375472,BC-2907,SRNPC1,Sacs grand format,250,1,0,groupe_ethique_et_sante
375473,BC-2907,FS18SF800,Soupe aux cêpes,200,1,0,groupe_ethique_et_sante
375474,BC-2907,PC01691,Stick draineur thé citron 7g,600,1,0,groupe_ethique_et_sante
375475,BC-2907,PC01693,Stick draineur thé pêche 7g,900,1,0,groupe_ethique_et_sante
375476,BC-2907,PJ00160,TORTITOS BACON,240,1,0,groupe_ethique_et_sante
376032,BC-2908,BC3707,Barre céréalière Fruits rouges,108,1,0,groupe_ethique_et_sante
376031,BC-2908,BC3706,Barre céréalière Raisin amande,216,1,0,groupe_ethique_et_sante
376023,BC-2908,PJ00083,Barre crisp caramel,336,1,0,groupe_ethique_et_sante
376009,BC-2908,PJ00236,Barre crisp chocolat 35g,400,1,0,groupe_ethique_et_sante
376024,BC-2908,PJ00237,Barre crisp coco 35g,250,1,0,groupe_ethique_et_sante
376026,BC-2908,BC3719,Barre Praline,150,1,0,groupe_ethique_et_sante
375999,BC-2908,PJ00178,Biscuit cacao pépite chocolat,1080,1,0,groupe_ethique_et_sante
375995,BC-2908,10357,Biscuits au chocolat,1800,1,0,groupe_ethique_et_sante
376000,BC-2908,13129,Biscuits fruits rouges,1080,1,0,groupe_ethique_et_sante
376001,BC-2908,08730,Biscuits orange,1080,1,0,groupe_ethique_et_sante
376025,BC-2908,12481,Boisson chocolat intense,150,1,0,groupe_ethique_et_sante
376004,BC-2908,PJ00288,Bouteille boisson café,240,1,0,groupe_ethique_et_sante
376005,BC-2908,PJ00153,BOUTEILLE BOISSON FRAMBOISE,240,1,0,groupe_ethique_et_sante
376006,BC-2908,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,240,1,0,groupe_ethique_et_sante
376007,BC-2908,PJ00287,Bouteille boisson vanille,240,1,0,groupe_ethique_et_sante
376029,BC-2908,FS15O342,Bulles oignons,168,1,0,groupe_ethique_et_sante
376021,BC-2908,13588,Cappuccino,150,1,0,groupe_ethique_et_sante
376022,BC-2908,BG349,Cereales chocolat,100,1,0,groupe_ethique_et_sante
376033,BC-2908,PJ00129,Chips Barbecue,160,1,0,groupe_ethique_et_sante
376010,BC-2908,PJ00130,Chips oignon,240,1,0,groupe_ethique_et_sante
376012,BC-2908,PJ00292,Chorizo,250,1,0,groupe_ethique_et_sante
376008,BC-2908,12771,Desserts chocolat,300,1,0,groupe_ethique_et_sante
376013,BC-2908,BG400,Entremets noix de coco,100,1,0,groupe_ethique_et_sante
376018,BC-2908,BG435,Entremets poire belle hel,200,1,0,groupe_ethique_et_sante
376019,BC-2908,BG207,Entremets praline,200,1,0,groupe_ethique_et_sante
376014,BC-2908,BG427,Flan Patissier cafe,200,1,0,groupe_ethique_et_sante
376015,BC-2908,BG428,Flan Patissier caramel,200,1,0,groupe_ethique_et_sante
376016,BC-2908,BG426,Flan Patissier chocolat,200,1,0,groupe_ethique_et_sante
376017,BC-2908,BG424,Flan Patissier pistache,100,1,0,groupe_ethique_et_sante
376003,BC-2908,BG425,Flan Patissier vanille,400,1,0,groupe_ethique_et_sante
376020,BC-2908,CNMGF2,M.G.F.2,90,1,0,groupe_ethique_et_sante
376027,BC-2908,CNOMEGA,OMEGA 3,30,1,0,groupe_ethique_et_sante
375994,BC-2908,PJ00131,PAIN CEREALES (2 tranches),3600,1,0,groupe_ethique_et_sante
376002,BC-2908,FS17,Pain de mie (2 tranches),750,1,0,groupe_ethique_et_sante
376030,BC-2908,sp-plaqCN,Plaquette CN A5 3 volets,50,1,0,groupe_ethique_et_sante
376028,BC-2908,PJ00149,Riz,150,1,0,groupe_ethique_et_sante
376011,BC-2908,PJ00224,Saucisson,300,1,0,groupe_ethique_et_sante
375996,BC-2908,PC01691,Stick draineur thé citron 7g,900,1,0,groupe_ethique_et_sante
375997,BC-2908,PC01692,Stick draineur thé fruits rouges  7g,900,1,0,groupe_ethique_et_sante
375998,BC-2908,PC01693,Stick draineur thé pêche 7g,900,1,0,groupe_ethique_et_sante
